# Real-time dipole moment data
# time_ps dipole_x dipole_y dipole_z
3.936250 -24166.287198 159799.543696 754768.218092
3.936500 -387741.277399 -199842.137300 191626.249038
3.936750 -229958.956360 298180.824152 8614.532132
3.937000 -85464.771689 -68084.160792 -145635.713800
3.937250 213567.155922 287189.411137 -263370.446840
3.937500 -431260.349739 -212210.881865 231269.993434
3.937750 -463730.928668 -158176.128601 187761.700729
3.938000 -308583.351802 215501.887485 -85630.403897
3.938250 183724.173840 -38390.542025 260207.595127
3.938500 102923.949405 8822.318112 86706.897236
3.938750 -459576.974989 -153132.646698 67171.537123
3.939000 -160870.096730 91220.673186 -189981.416862
3.939250 -664272.922302 146014.956368 -146946.887912
3.939500 -267096.150493 -29067.888075 -186605.135038
3.939750 -276636.010098 -270776.236435 -35945.216385
3.940000 406856.959690 613367.171285 509411.585926
3.940250 -159027.727597 178761.172395 -21544.194534
3.940500 -440064.299789 103273.723829 452303.990739
3.940750 47260.602906 665557.690289 266739.028181
3.941000 146993.184927 -313453.563543 -60938.543503
3.941250 -75706.890511 -22171.871262 656385.259588
3.941500 -131940.657264 123325.587444 100893.011257
3.941750 -370555.688303 43454.513731 -237139.115956
3.942000 -284511.508823 -18363.905337 -43573.784480
3.942250 585095.726110 807942.423193 358713.729829
3.942500 -303312.034098 -229500.818044 -144341.624061
3.942750 -314.547105 -326530.030314 23978.642295
3.943000 37585.733259 -331483.390770 171340.915617
3.943250 -184690.164526 207748.679615 52088.827255
3.943500 -322372.574064 63757.508196 95129.129937
3.943750 329177.757786 -64553.059111 296197.058433
3.944000 -576007.159608 34756.944116 -197652.393983
3.944250 274489.333877 -218172.537613 119399.008018
3.944500 -207295.634038 -212846.901061 -102315.315732
3.944750 131077.194120 104031.400002 -236586.993908
3.945000 -150375.464384 40447.745264 262471.412845
3.945250 604822.330342 287228.056035 341224.625764
3.945500 417100.952997 35068.710666 -263589.532824
3.945750 367713.509399 350694.992993 362349.642556
3.946000 -314064.326296 236719.211340 -100460.563342
3.946250 -26395.983826 388462.665520 98094.989707
3.946500 -264587.452295 348185.759937 165454.381527
3.946750 -35393.443095 212293.997322 91321.837056
3.947000 -343182.881289 -159130.241106 1515.636808
3.947250 -437034.813833 -185888.099760 185443.791593
3.947500 279520.384479 -26032.104483 188303.370498
3.947750 -157555.810415 545487.442366 -397145.367932
3.948000 -415471.941723 -264351.377291 -196095.430430
3.948250 -113644.650545 -171701.851076 -122319.463476
3.948500 -150485.297375 491134.250970 -195877.272586
3.948750 -446220.585303 -187765.170852 -387893.742257
3.949000 -169079.320211 80608.775262 212346.683429
3.949250 -478483.617594 337689.844766 -271771.486635
3.949500 166125.394787 18370.405385 295718.362412
3.949750 -638050.976327 53042.849008 6915.057528
3.950000 -25326.762349 124594.673768 -30184.277188
3.950250 -236033.244834 -54080.070240 -31744.952366
3.950500 64403.108684 502496.492883 -124428.945474
3.950750 47791.337477 332231.555561 -210394.773295
3.951000 -54877.391665 -42016.408938 145563.575877
3.951250 119502.604732 414124.094610 -65141.745341
3.951500 410000.993169 124940.626191 95595.146387
3.951750 515489.075637 21344.736283 304113.428164
3.952000 -109750.633071 441812.237159 -154097.816254
3.952250 -19348.358290 -118377.377129 -688920.849536
3.952500 440813.269716 22721.913856 -570183.362238
3.952750 -395788.179130 -236038.908687 -311830.075860
3.953000 -345405.414268 -467919.710360 4942.614978
3.953250 -10183.869815 -234472.512664 -208373.298231
3.953500 -287936.782269 -406330.070323 -584060.396984
3.953750 -293971.092255 356920.259545 -170150.852404
3.954000 302446.816530 -192544.102103 -25108.407558
3.954250 14183.183317 84966.324875 184285.300829
3.954500 -978911.409362 -149385.059440 -148132.788658
3.954750 -535402.979911 264337.245407 -465235.680206
3.955000 -462924.725108 266663.856225 -78985.142227
3.955250 -41925.498007 291088.558998 326876.767733
3.955500 -92748.361227 2271.068320 163967.436096
3.955750 155061.938524 112705.231598 -302189.130102
3.956000 255562.258560 125894.828196 -397568.454747
3.956250 -68930.133205 616438.668734 -250107.678812
3.956500 293621.175571 325554.916051 -156278.161172
3.956750 -104148.203785 181046.099738 -175449.218368
3.957000 -750818.688015 418619.470919 220482.290267
3.957250 -39192.563417 50213.228052 582760.138560
3.957500 -405501.883592 -1008.817358 98613.317579
3.957750 446584.073756 570387.844551 127791.165702
3.958000 -98990.472330 372997.075911 106254.070906
3.958250 26426.181088 101589.044348 33044.490028
3.958500 -465979.495383 -112716.229878 605999.962840
3.958750 -468834.945956 71809.416916 -77637.503201
3.959000 396338.351268 417710.979361 72613.020306
3.959250 -104336.525286 -273875.888235 -76889.785152
3.959500 98319.179224 782029.992865 53684.994194
3.959750 -328025.049346 -36896.248619 -65052.614574
3.960000 -337042.267206 15111.147152 312635.130281
3.960250 679867.035817 522672.882215 145960.288132
3.960500 295498.796694 -184628.556466 141779.966959
3.960750 176008.416388 219410.728244 -472783.321279
3.961000 -346676.410631 646918.839908 -224339.659856
3.961250 -289410.052101 352430.937402 -206566.521002
3.961500 120102.674049 -50881.634373 282168.404637
3.961750 127512.873589 -113018.934012 93674.394707
3.962000 666328.742728 226081.737723 536641.932424
3.962250 351362.599174 36034.637533 -323538.154135
3.962500 -545122.328948 -410053.658128 124540.310414
3.962750 517938.936884 279205.280204 384590.802087
3.963000 -250751.124334 -55720.826942 214227.178091
3.963250 -633042.900550 -437092.106774 491077.109050
3.963500 -304971.514131 155611.239691 30762.435513
3.963750 729892.027838 385746.706458 -341101.417946
3.964000 71388.154084 190860.563772 -12482.181083
3.964250 -38269.994921 171903.666699 -338328.580932
3.964500 64871.476303 555064.358977 -47452.643528
3.964750 9100.893445 -207288.161967 53722.071610
3.965000 566052.244527 462578.576512 138790.470029
3.965250 427093.319885 222261.891086 241365.493168
3.965500 127206.110564 350434.767884 -16848.498136
3.965750 130277.418715 123276.414758 831154.679799
3.966000 -457070.436818 -135538.002539 158154.119745
3.966250 -189186.879294 448945.367073 246255.178171
3.966500 389151.043561 -152662.237928 -46375.647185
3.966750 -140439.933991 181487.731987 -172892.306592
3.967000 -102058.370508 169875.208098 -101620.885732
3.967250 -1737.814617 462349.752183 -191878.199528
3.967500 -252610.177147 60118.854177 -452621.855561
3.967750 205278.700948 48255.183368 -103090.252382
3.968000 8277.694384 -453001.527677 78498.324497
3.968250 174384.158123 -58594.336474 213948.157831
3.968500 -2047.732000 -28627.058952 255976.606089
3.968750 -260171.375940 165194.811232 -94100.137735
3.969000 210383.205374 -90696.162735 -65610.943499
3.969250 207435.907546 -94136.645625 -110534.134903
3.969500 -712437.760595 42450.113935 -64979.339679
3.969750 -306341.131364 431646.269683 -312851.111591
3.970000 241249.114289 274765.711746 161211.467077
3.970250 -88595.304108 -244621.052868 400474.673457
3.970500 -273647.297407 -214104.003862 -196628.727395
3.970750 -353847.255942 -400509.544716 74743.178885
3.971000 -633862.938826 -365161.020267 -113536.840880
3.971250 -93658.247960 291807.043189 -393563.742117
3.971500 -124460.866473 135701.588536 -58176.865372
3.971750 -53496.285185 24162.147156 136214.095568
3.972000 -220714.522162 -48652.163505 205815.439167
3.972250 264881.325315 231054.256156 -87118.106270
3.972500 -173117.267430 258008.350081 -24586.789230
3.972750 -86429.472377 385698.139556 -206467.922482
3.973000 -47030.385898 291493.729002 -323178.760734
3.973250 90114.181476 182229.116697 -697811.596337
3.973500 55011.798214 131110.997313 -192814.719754
3.973750 552918.711098 348915.309921 96140.327328
3.974000 -67645.450900 386119.581969 98455.916956
3.974250 234769.075800 5237.550582 108238.689539
3.974500 -176843.867912 372833.408201 -152243.837891
3.974750 -10814.181851 -133604.368317 -215813.809623
3.975000 455974.250403 217682.945943 -291660.312702
3.975250 -182890.004404 116744.335852 -109815.071095
3.975500 53148.376828 331397.981473 -302092.931756
3.975750 -127030.939975 105552.036245 -130272.117968
3.976000 -198015.295244 -30229.260360 226336.569457
3.976250 -152519.441504 -481527.830089 -9584.706744
3.976500 -505304.052880 -19410.710299 574376.800321
3.976750 -141567.248218 443340.575024 -22304.811012
3.977000 -352529.593021 -237562.700080 392965.970120
3.977250 -6659.481047 39915.833439 310819.089597
3.977500 171116.235034 -217547.578080 280143.787936
3.977750 -194064.448594 -100590.299514 238189.706311
3.978000 -417623.228277 116341.505075 -116497.556019
3.978250 -254323.728835 531564.570825 -390571.914670
3.978500 4191.184917 73430.603135 731410.473911
3.978750 -619065.921077 -261005.279569 462959.837109
3.979000 561848.537987 425071.505606 129679.294214
3.979250 -382556.614617 426710.280989 93929.878586
3.979500 250913.398418 298534.198800 81386.235201
3.979750 -616034.992017 83010.854512 237253.573848
3.980000 93603.386252 572149.473214 168669.904547
3.980250 -302526.628643 108012.021615 38978.175572
3.980500 192272.164999 239948.647815 246862.761864
3.980750 -198907.340438 -178791.473506 -279717.998341
3.981000 -428265.551192 169057.811891 -611712.784850
3.981250 -135393.725876 -186511.208005 448284.719987
3.981500 296967.945109 -227610.143178 -326677.687746
3.981750 -1903.125979 25180.042403 217673.069124
3.982000 82368.587137 -9879.705206 166362.044990
3.982250 334942.887986 -425360.816075 292704.773030
3.982500 -177120.177563 -136681.206687 116133.208240
3.982750 -701211.818386 -223889.713621 -127681.743513
3.983000 118015.056731 409410.640872 -679791.681132
3.983250 -82548.445979 -201614.209942 105190.742538
3.983500 -70945.060784 216620.772767 293424.860434
3.983750 53659.760820 -20869.217641 276441.350802
3.984000 -502741.811671 291773.857073 -121785.126145
3.984250 -80267.991243 118648.171156 72093.116284
3.984500 330076.696474 331769.739473 587753.239276
3.984750 247416.597657 210679.371852 -81040.259243
3.985000 -571707.883010 107166.801752 -184156.311225
3.985250 -160666.487864 -369878.295714 -179225.803659
3.985500 -616640.950154 -246648.242265 18778.710477
3.985750 -407080.704972 329994.883957 -254114.722872
3.986000 -316098.020897 305501.983930 -355383.587996
3.986250 -90960.882455 -125474.196100 -456136.693291
3.986500 -382866.593602 -30655.527041 -296361.541753
3.986750 290865.477332 248099.497264 232603.709497
3.987000 -352067.041152 384563.852385 -20841.367005
3.987250 932638.589176 430012.581766 78653.914534
3.987500 330795.340485 85523.527674 373906.236041
3.987750 233375.471361 246327.437623 282017.681517
3.988000 -23600.409329 304496.507520 -319696.998631
3.988250 -121866.954731 -76939.021155 188008.139097
3.988500 54896.440046 155409.497265 463310.913474
3.988750 27518.772718 -47963.338351 238049.806129
3.989000 -212807.687204 -382614.341378 770880.615943
3.989250 -160362.734175 -51957.840320 302934.027856
3.989500 -86104.250117 261794.815501 -507981.385047
3.989750 -324949.868134 209126.225223 -9216.983612
3.990000 -112204.793708 133746.270442 -142361.530930
3.990250 -317890.808866 203308.565655 286428.330076
3.990500 156025.015790 135688.145652 221317.643187
3.990750 16936.043254 124515.972308 -185480.851763
3.991000 6106.435953 174046.383405 -209557.196584
3.991250 -367411.462054 -144698.330839 675317.237732
3.991500 -387065.917330 -24626.048463 -300200.943566
3.991750 -493321.589131 75481.102963 363973.779801
3.992000 -746800.110581 -130886.201148 -86915.891930
3.992250 -376288.262535 -94840.104117 -60357.428496
3.992500 504347.041202 15.134824 175802.714527
3.992750 162282.362338 11838.156899 -224947.698965
3.993000 -120516.076976 -58879.308642 57044.655225
3.993250 282038.399609 -33322.967545 -105829.050859
3.993500 104108.665896 111408.299028 270382.365512
3.993750 349655.241015 447749.276294 -555194.435504
3.994000 78759.438922 -99279.175377 216605.138594
3.994250 -54973.117963 63418.088363 -380512.186851
3.994500 -472180.505935 64453.904809 -296924.202044
3.994750 25078.707699 -2800.146719 118252.628526
3.995000 13789.039292 69005.745883 20273.486206
3.995250 -41992.652512 56008.494729 -181219.722666
3.995500 -536642.880114 -223118.926476 161898.666301
3.995750 -410822.195763 -312622.137630 225777.212460
3.996000 -226947.318680 466608.457739 -222411.869250
3.996250 -556298.014460 -29992.556275 68849.289331
3.996500 370375.518992 250657.787495 -48470.752117
3.996750 -147931.229315 436325.505400 366207.178483
3.997000 -203155.888384 165787.081794 -255900.374186
